[
400	 , 2768598	 , 250	 , -4.117309967971974E-4, 
400	 , 2777742	 , 250	 , -0.005932311915339871, 
400	 , 2760036	 , 250	 , -8.04802339115667E-5, 
400	 , 2756058	 , 250	 , -0.00938913203844012, 
400	 , 2763576	 , 250	 , -0.016687048957728268, 
400	 , 2759580	 , 250	 , -0.0042289390482171665, 
400	 , 2766768	 , 250	 , -4.152644679716581E-4, 
400	 , 2761164	 , 250	 , -9.653026159804583E-4, 
400	 , 2745180	 , 250	 , -0.015294428333643903, 
400	 , 2768688	 , 250	 , -0.0019712827176778646, 
400	 , 2768526	 , 250	 , -3.3422065867020983E-4, 
400	 , 2774880	 , 250	 , -1.7096720841823148E-6, 
400	 , 2773242	 , 250	 , -4.3767153910501783E-4, 
400	 , 2763084	 , 250	 , -0.005116596218334275, 
400	 , 2776086	 , 250	 , -0.003175147314400896, 
400	 , 2771172	 , 250	 , -2.079928609151646E-4, 
2	 , 17028	 , 300	 , -4.386368327886589, 
2	 , 16506	 , 300	 , -1.3178783371462295, 
2	 , 16470	 , 300	 , -2.138913002929978, 
2	 , 16596	 , 300	 , -0.11381358668651022, 
2	 , 16128	 , 300	 , -2.0157644815804354, 
2	 , 17082	 , 300	 , -0.7410272227827261, 
2	 , 16974	 , 300	 , -2.3273120201901025, 
2	 , 16398	 , 300	 , -3.844048232146598, 
2	 , 16128	 , 300	 , -0.3796725563960241, 
2	 , 16326	 , 300	 , -1.8047566435226297, 
2	 , 16920	 , 300	 , -1.6416666095706094, 
2	 , 16326	 , 300	 , -0.08729962123200705, 
2	 , 16416	 , 300	 , -1.568504681428222, 
2	 , 16164	 , 300	 , -0.45816515411327474, 
2	 , 16110	 , 300	 , -0.43771114627478, 
2	 , 16110	 , 300	 , -0.6576779525759935, 
2	 , 16452	 , 300	 , -2.9692755765532843, 
2	 , 17028	 , 300	 , -0.5740561736333951, 
2	 , 16290	 , 300	 , -2.10261127768894, 
2	 , 16128	 , 300	 , -2.103887063158783, 
2	 , 16596	 , 300	 , -1.222021516281682, 
2	 , 16524	 , 300	 , -2.734630748347012E-4, 
2	 , 16110	 , 300	 , -0.33710893828404337, 
2	 , 16416	 , 300	 , -5.49489222591029, 
2	 , 16830	 , 300	 , -7.24972759721715, 
2	 , 17262	 , 300	 , -10.263806593867875, 
2	 , 17514	 , 300	 , -4.55953697503704, 
2	 , 16884	 , 300	 , -2.9714232901442, 
2	 , 16164	 , 300	 , -0.14155900775918426, 
2	 , 16272	 , 300	 , -5.506722777987372, 
2	 , 17550	 , 300	 , -4.455318318524241, 
2	 , 16218	 , 300	 , -2.2604161579433457, 
2	 , 16920	 , 300	 , -1.5548838865005172, 
2	 , 16830	 , 300	 , -0.3427213230753637, 
2	 , 16434	 , 300	 , -0.1171635697098092, 
2	 , 16218	 , 300	 , -0.287963012707243, 
2	 , 16506	 , 300	 , -1.0757607064689418, 
2	 , 16902	 , 300	 , -2.877868869750627, 
2	 , 17298	 , 300	 , -0.7179411855784086, 
2	 , 16182	 , 300	 , -0.336120199805014, 
4	 , 34998	 , 300	 , -0.12480514030497111, 
4	 , 33882	 , 300	 , -2.099715548945756, 
4	 , 33252	 , 300	 , -0.1410976272163665, 
4	 , 32400	 , 300	 , -1.8051384346538621, 
4	 , 32598	 , 300	 , -1.0211074547344805, 
4	 , 34254	 , 300	 , -0.027420277508346837, 
4	 , 33624	 , 300	 , -0.2061421161306316, 
4	 , 33900	 , 300	 , -3.561791676455004, 
4	 , 33354	 , 300	 , -0.3645635549651721, 
4	 , 33516	 , 300	 , -0.17145537891070664, 
4	 , 33930	 , 300	 , -2.4784590440280128, 
4	 , 34218	 , 300	 , -7.790411741962619, 
4	 , 33810	 , 300	 , -0.14432483217792585, 
4	 , 33786	 , 300	 , -0.03206713314708583, 
4	 , 33948	 , 300	 , -1.299484637506056, 
4	 , 34008	 , 300	 , -0.056627812521535134, 
4	 , 32220	 , 300	 , -7.647162783249362, 
4	 , 34182	 , 300	 , -0.135942516511675, 
4	 , 33930	 , 300	 , -1.0241017361373301, 
4	 , 33462	 , 300	 , -0.02967909506817082, 
4	 , 34344	 , 300	 , -0.5027553017743304, 
4	 , 32886	 , 300	 , -0.6826453700557605, 
4	 , 33840	 , 300	 , -0.021736624177048875, 
4	 , 32400	 , 300	 , -0.32392809170365927, 
4	 , 34344	 , 300	 , -0.05939192942967203, 
4	 , 34110	 , 300	 , -0.33278008188989755, 
4	 , 34836	 , 300	 , -0.5818434794575649, 
4	 , 32562	 , 300	 , -0.37452660753861355, 
4	 , 34740	 , 300	 , -0.2164682378741926, 
4	 , 33750	 , 300	 , -0.35266039382258346, 
4	 , 32310	 , 300	 , -1.713193606990404, 
4	 , 32346	 , 300	 , -0.37452660753861355, 
4	 , 33786	 , 300	 , -6.82529246803193, 
4	 , 32550	 , 300	 , -1.0401273886574791, 
4	 , 33558	 , 300	 , -0.1170188770693812, 
4	 , 33984	 , 300	 , -1.3868238774222394, 
4	 , 32364	 , 300	 , -1.8049483453491182, 
4	 , 33048	 , 300	 , -1.2847149946523506, 
4	 , 34272	 , 300	 , -1.462633350159192, 
4	 , 32256	 , 300	 , -7.647162783249362, 
6	 , 49470	 , 300	 , -0.8003794471867691, 
6	 , 50976	 , 300	 , -0.2811995494683617, 
6	 , 49680	 , 300	 , -0.5839096420597021, 
6	 , 48876	 , 300	 , -1.0401273886574791, 
6	 , 50622	 , 300	 , -0.10273151497822412, 
6	 , 50616	 , 300	 , -0.14432483217792585, 
6	 , 50658	 , 300	 , -0.5818894950754012, 
6	 , 48330	 , 300	 , -1.9939505454989037, 
6	 , 50112	 , 300	 , -0.4336296292387716, 
6	 , 48660	 , 300	 , -2.419121246295623, 
6	 , 48354	 , 300	 , -1.7211812900996015, 
6	 , 49380	 , 300	 , -0.1081033586001289, 
6	 , 50760	 , 300	 , -1.0054825791010453, 
6	 , 50490	 , 300	 , -5.081224452026695, 
6	 , 48348	 , 300	 , -2.004065455505093, 
6	 , 50418	 , 300	 , -0.11918012027850863, 
6	 , 50334	 , 300	 , -0.8769968087674864, 
6	 , 50472	 , 300	 , -1.3993848335642156, 
6	 , 50388	 , 300	 , -0.08628932028158955, 
6	 , 50160	 , 300	 , -0.07865146150014148, 
6	 , 50580	 , 300	 , -0.41583783509789235, 
6	 , 48636	 , 300	 , -1.8393153615082969, 
6	 , 49224	 , 300	 , -2.1034737242813475, 
6	 , 49398	 , 300	 , -0.14107799675737265, 
6	 , 49962	 , 300	 , -0.026546989024709672, 
6	 , 49842	 , 300	 , -0.0026005049533176106, 
6	 , 48330	 , 300	 , -7.647162783249362, 
6	 , 48330	 , 300	 , -7.647162783249362, 
6	 , 49770	 , 300	 , -2.921047635915375, 
6	 , 49896	 , 300	 , -0.1212151293954399, 
6	 , 48888	 , 300	 , -1.0401273886574791, 
6	 , 50784	 , 300	 , -0.003151062106727897, 
6	 , 50334	 , 300	 , -0.4907782850758649, 
6	 , 50550	 , 300	 , -0.8118962445717004, 
6	 , 49824	 , 300	 , -4.031408090725973, 
6	 , 50886	 , 300	 , -1.4686265065727833, 
6	 , 50256	 , 300	 , -0.22789300974567472, 
6	 , 50598	 , 300	 , -3.995128672035728, 
6	 , 48330	 , 300	 , -1.8012329571545416, 
6	 , 48678	 , 300	 , -1.8102335656152293, 
10	 , 81000	 , 300	 , -0.37452660753861355, 
10	 , 84264	 , 300	 , -0.7036033523577725, 
10	 , 84264	 , 300	 , -0.17003656215179733, 
10	 , 81828	 , 300	 , -0.27216254615920804, 
10	 , 83718	 , 300	 , -1.0253150191275564, 
10	 , 81156	 , 300	 , -1.8986063318304987, 
10	 , 83346	 , 300	 , -0.3471150540002718, 
10	 , 84360	 , 300	 , -0.02627036315118174, 
10	 , 81042	 , 300	 , -0.37452660753861355, 
10	 , 83208	 , 300	 , -0.25551301290553885, 
10	 , 84108	 , 300	 , -0.3368452377622398, 
10	 , 83412	 , 300	 , -0.0028754380032731583, 
10	 , 82104	 , 300	 , -0.02127412875493301, 
10	 , 80604	 , 300	 , -1.6245943842793205, 
10	 , 81978	 , 300	 , -0.3485434890489211, 
10	 , 84096	 , 300	 , -0.8882779229574946, 
10	 , 84036	 , 300	 , -2.8817212608749467, 
10	 , 82080	 , 300	 , -0.24538384159987403, 
10	 , 84186	 , 300	 , -0.008962951544445038, 
10	 , 83418	 , 300	 , -2.098850850468835, 
10	 , 81540	 , 300	 , -0.5811145078552084, 
10	 , 84624	 , 300	 , -0.6125119421949579, 
10	 , 84228	 , 300	 , -0.14432483217792585, 
10	 , 82152	 , 300	 , -0.0033238096499478287, 
10	 , 82614	 , 300	 , -0.00421759627195103, 
10	 , 84360	 , 300	 , -1.457552891734212, 
10	 , 82566	 , 300	 , -3.3445409202187752, 
10	 , 84030	 , 300	 , -0.1413371189305357, 
10	 , 82296	 , 300	 , -0.5632669512475285, 
10	 , 84384	 , 300	 , -0.527507389234619, 
10	 , 81114	 , 300	 , -0.37452660753861355, 
10	 , 82254	 , 300	 , -0.002906563068118052, 
10	 , 82638	 , 300	 , -0.9446092494313908, 
10	 , 83742	 , 300	 , -0.2795684549223988, 
10	 , 81756	 , 300	 , -1.0401273886574791, 
10	 , 84294	 , 300	 , -0.03839374852846741, 
10	 , 84546	 , 300	 , -0.8184074559261225, 
10	 , 83070	 , 300	 , -0.16349221704238454, 
10	 , 84006	 , 300	 , -0.7143963895573269, 
10	 , 83688	 , 300	 , -0.16222959840197487, 
20	 , 166974	 , 300	 , -0.33506091760060064, 
20	 , 164766	 , 300	 , -0.5192030042989588, 
20	 , 162186	 , 300	 , -0.37452660753861355, 
20	 , 167400	 , 300	 , -0.21004470200118205, 
20	 , 167640	 , 300	 , -0.09532553049097878, 
20	 , 166626	 , 300	 , -0.9464774794718536, 
20	 , 167928	 , 300	 , -0.9992449782006763, 
20	 , 166758	 , 300	 , -0.37322147241821746, 
20	 , 166188	 , 300	 , -0.9683933283009419, 
20	 , 167568	 , 300	 , -0.2112307683939212, 
20	 , 164724	 , 300	 , -0.08907443659461065, 
20	 , 164580	 , 300	 , -0.33519682091030134, 
20	 , 167490	 , 300	 , -0.4299322273184927, 
20	 , 167424	 , 300	 , -0.21527347256180926, 
20	 , 167286	 , 300	 , -0.1292434894814636, 
20	 , 162126	 , 300	 , -2.1145398168795615, 
20	 , 166236	 , 300	 , -5.2777796838071565, 
20	 , 166212	 , 300	 , -0.23515543974215206, 
20	 , 168396	 , 300	 , -1.2842353825427186, 
20	 , 165678	 , 300	 , -0.27216254615920804, 
20	 , 166656	 , 300	 , -0.1453219159433729, 
20	 , 166776	 , 300	 , -0.8080677357069638, 
20	 , 166818	 , 300	 , -0.14246691415107482, 
20	 , 167070	 , 300	 , -0.891857233123902, 
20	 , 164610	 , 300	 , -0.374631786529648, 
20	 , 164850	 , 300	 , -0.9035176254366257, 
20	 , 167664	 , 300	 , -0.35581657706261144, 
20	 , 167256	 , 300	 , -1.7413867870506752, 
20	 , 163902	 , 300	 , -0.033890248247219444, 
20	 , 167304	 , 300	 , -0.17424364358945987, 
20	 , 166404	 , 300	 , -0.257413259532801, 
20	 , 163818	 , 300	 , -0.003464814891468912, 
20	 , 163842	 , 300	 , -0.09773259399943665, 
20	 , 162030	 , 300	 , -2.0332549744884423, 
20	 , 165948	 , 300	 , -1.7582284638862573, 
20	 , 167376	 , 300	 , -0.15159088643814403, 
20	 , 165882	 , 300	 , -0.2846705206428201, 
20	 , 165540	 , 300	 , -1.9006800288404225E-5, 
20	 , 166524	 , 300	 , -1.7250425510472167, 
20	 , 165942	 , 300	 , -2.2921600462192754E-4, 
50	 , 405666	 , 300	 , -0.2570906521840192, 
50	 , 417882	 , 300	 , -0.15270560494278232, 
50	 , 416742	 , 300	 , -0.003331976975303617, 
50	 , 415680	 , 300	 , -0.011511540825750672, 
50	 , 405540	 , 300	 , -0.3379321151843928, 
50	 , 416772	 , 300	 , -0.07935798464063673, 
50	 , 410172	 , 300	 , -0.0035698050492251544, 
50	 , 417240	 , 300	 , -0.0689729768608348, 
50	 , 414300	 , 300	 , -0.5858668139089735, 
50	 , 416544	 , 300	 , -1.0017334265627784, 
50	 , 410688	 , 300	 , -0.004620974670856154, 
50	 , 415878	 , 300	 , -0.021008428317053983, 
50	 , 418212	 , 300	 , -0.1761759373220339, 
50	 , 412128	 , 300	 , -0.0031976974410473967, 
50	 , 417048	 , 300	 , -0.10028079588641345, 
50	 , 416112	 , 300	 , -0.1418803463009338, 
50	 , 416592	 , 300	 , -0.22809312056596603, 
50	 , 417732	 , 300	 , -0.02787860753540144, 
50	 , 416550	 , 300	 , -0.10684426084200666, 
50	 , 416028	 , 300	 , -0.057854999363194076, 
50	 , 416424	 , 300	 , -0.31902391124122714, 
50	 , 411174	 , 300	 , -0.07995243942732658, 
50	 , 414720	 , 300	 , -0.046551251502122075, 
50	 , 413742	 , 300	 , -0.002445093449401581, 
50	 , 415248	 , 300	 , -0.08566936270246255, 
50	 , 414654	 , 300	 , -0.02563781401652897, 
50	 , 417582	 , 300	 , -0.15311145267058485, 
50	 , 416706	 , 300	 , -0.10353914117207041, 
50	 , 417546	 , 300	 , -0.036971916922303366, 
50	 , 411012	 , 300	 , -0.27216254615920804, 
50	 , 412308	 , 300	 , -0.026958535130452013, 
50	 , 415344	 , 300	 , -0.09380882275183805, 
50	 , 405108	 , 300	 , -0.3385527048781471, 
50	 , 413628	 , 300	 , -0.3612800006277303, 
50	 , 415584	 , 300	 , -0.10365694910380384, 
50	 , 416100	 , 300	 , -0.05736739235778366, 
50	 , 417648	 , 300	 , -0.030117113310508984, 
50	 , 414048	 , 300	 , -0.3540087154949889, 
50	 , 416178	 , 300	 , -0.4286743264581636, 
50	 , 409224	 , 300	 , -0.18925560989353066, 
100	 , 833340	 , 300	 , -0.007431009919080297, 
100	 , 833784	 , 300	 , -0.007885730941649478, 
100	 , 829410	 , 300	 , -0.005177598522467648, 
100	 , 827556	 , 300	 , -0.1931053005112442, 
100	 , 831480	 , 300	 , -0.002642380735344498, 
100	 , 827646	 , 300	 , -0.0594198050362213, 
100	 , 821580	 , 300	 , -0.1153718263022235, 
100	 , 832008	 , 300	 , -0.00787102998489779, 
100	 , 828696	 , 300	 , -0.05803933249557154, 
100	 , 832116	 , 300	 , -0.005829387860674371, 
100	 , 833328	 , 300	 , -9.994671336273576E-4, 
100	 , 818544	 , 300	 , -0.09599542913122427, 
100	 , 831696	 , 300	 , -0.0010666555396299311, 
100	 , 831858	 , 300	 , -0.04343897180833693, 
100	 , 830616	 , 300	 , -0.1204520623235637, 
100	 , 825450	 , 300	 , -0.12548532635327722, 
100	 , 831492	 , 300	 , -0.028990743411176086, 
100	 , 832134	 , 300	 , -0.059872680642671, 
100	 , 832686	 , 300	 , -0.00641610506076994, 
100	 , 831372	 , 300	 , -0.8586398579904868, 
100	 , 826530	 , 300	 , -0.013114655430009897, 
100	 , 829434	 , 300	 , -0.013759237249983737, 
100	 , 833160	 , 300	 , -0.18666140574056472, 
100	 , 833760	 , 300	 , -0.06979953845462503, 
100	 , 824526	 , 300	 , -0.09759312002412779, 
100	 , 832446	 , 300	 , -0.022516674036481856, 
100	 , 833514	 , 300	 , -0.0010803861985213784, 
100	 , 828972	 , 300	 , -0.08776824019304677, 
100	 , 831390	 , 300	 , -7.17698128291242E-4, 
100	 , 826308	 , 300	 , -5.125837737854362E-6, 
100	 , 833754	 , 300	 , -0.36760767500139047, 
100	 , 833928	 , 300	 , -0.020168268438408587, 
100	 , 830892	 , 300	 , -0.13195297196320943, 
100	 , 824856	 , 300	 , -0.05768764100726553, 
100	 , 823848	 , 300	 , -0.01362534701746418, 
100	 , 825810	 , 300	 , -0.07023640176211832, 
100	 , 815346	 , 300	 , -0.20507685325207017, 
100	 , 831762	 , 300	 , -0.006521023118547459, 
100	 , 828156	 , 300	 , -7.195755642573656E-6, 
100	 , 819660	 , 300	 , -0.09385327467754594, 
150	 , 1251246	 , 300	 , -0.049865625719313925, 
150	 , 1244586	 , 300	 , -0.008362035226337503, 
150	 , 1245438	 , 300	 , -1.27396147777442E-4, 
150	 , 1248390	 , 300	 , -0.07372322615780286, 
150	 , 1237332	 , 300	 , -2.944489348950841E-5, 
150	 , 1242558	 , 300	 , -0.057636038022567344, 
150	 , 1242864	 , 300	 , -0.020010952579501584, 
150	 , 1250364	 , 300	 , -0.003970566485943328, 
150	 , 1248216	 , 300	 , -0.002162333164729669, 
150	 , 1235208	 , 300	 , -0.020529057685127722, 
150	 , 1235820	 , 300	 , -2.4205838414719896E-4, 
150	 , 1248198	 , 300	 , -0.007239946310921426, 
150	 , 1248354	 , 300	 , -0.017764680988178995, 
150	 , 1252650	 , 300	 , -0.14204186474933658, 
150	 , 1246128	 , 300	 , -8.983549224859084E-5, 
150	 , 1248336	 , 300	 , -9.454859940788241E-4, 
150	 , 1243002	 , 300	 , -4.291500082986498E-4, 
150	 , 1240566	 , 300	 , -0.007524977554179248, 
150	 , 1242726	 , 300	 , -0.3560074316189788, 
150	 , 1249368	 , 300	 , -0.09097509197915953, 
150	 , 1249428	 , 300	 , -3.266127757409695E-4, 
150	 , 1248138	 , 300	 , -0.01139519225099199, 
150	 , 1251336	 , 300	 , -0.12323724959211818, 
150	 , 1249092	 , 300	 , -0.09186579241689294, 
150	 , 1250070	 , 300	 , -0.0010394549643624673, 
150	 , 1243302	 , 300	 , -0.06048882188218934, 
150	 , 1247628	 , 300	 , -0.10882636078203389, 
150	 , 1251648	 , 300	 , -0.003042485070405666, 
150	 , 1233120	 , 300	 , -0.03693982842626363, 
150	 , 1244964	 , 300	 , -0.05008448196182328, 
150	 , 1243128	 , 300	 , -0.0011934864594283427, 
150	 , 1247034	 , 300	 , -0.007059556169967992, 
150	 , 1249878	 , 300	 , -0.026935258281798755, 
150	 , 1236456	 , 300	 , -0.0011374722149271174, 
150	 , 1235226	 , 300	 , -0.0020646754603549197, 
150	 , 1242912	 , 300	 , -0.005702078372499548, 
150	 , 1250562	 , 300	 , -0.19234011163999704, 
150	 , 1247196	 , 300	 , -0.06158535364407347, 
150	 , 1242438	 , 300	 , -0.0024312548312829104, 
150	 , 1249254	 , 300	 , -2.568310593961958E-4, 
200	 , 1659756	 , 300	 , -0.0012582440661518847, 
200	 , 1665708	 , 300	 , -5.468885104226613E-4, 
200	 , 1666206	 , 300	 , -0.011350295136527435, 
200	 , 1648242	 , 300	 , -0.01013408465828065, 
200	 , 1654050	 , 300	 , -0.011846967092953822, 
200	 , 1650132	 , 300	 , -0.12215785225663603, 
200	 , 1653546	 , 300	 , -0.05090504304442916, 
200	 , 1638102	 , 300	 , -0.0032234251167516936, 
200	 , 1664904	 , 300	 , -0.029534833310949193, 
200	 , 1659372	 , 300	 , -0.0020543239634242556, 
200	 , 1660380	 , 300	 , -0.006898762726906935, 
200	 , 1659684	 , 300	 , -0.09480866405535637, 
200	 , 1663530	 , 300	 , -4.1855817587061934E-5, 
200	 , 1666734	 , 300	 , -0.01596011713624792, 
200	 , 1663998	 , 300	 , -0.01974852582398501, 
200	 , 1659594	 , 300	 , -0.008209447638250988, 
200	 , 1666746	 , 300	 , -0.018012219861072674, 
200	 , 1661394	 , 300	 , -7.565706982459579E-4, 
200	 , 1660704	 , 300	 , -0.11730591662130316, 
200	 , 1636548	 , 300	 , -0.003415615811613521, 
200	 , 1660110	 , 300	 , -0.011801484023107463, 
200	 , 1658490	 , 300	 , -0.01921347417153267, 
200	 , 1658982	 , 300	 , -0.038601830783430824, 
200	 , 1661256	 , 300	 , -0.013526593507858408, 
200	 , 1664550	 , 300	 , -0.008477618549470859, 
200	 , 1659168	 , 300	 , -0.03184171428059516, 
200	 , 1637484	 , 300	 , -0.0030812676107573244, 
200	 , 1649772	 , 300	 , -0.021496484516775754, 
200	 , 1667406	 , 300	 , -0.002920758180575305, 
200	 , 1654842	 , 300	 , -0.026206125885044552, 
200	 , 1652010	 , 300	 , -0.009290782708344077, 
200	 , 1666338	 , 300	 , -0.03960607514490276, 
200	 , 1664772	 , 300	 , -0.03378468930074319, 
200	 , 1664724	 , 300	 , -5.690747038438744E-4, 
200	 , 1664736	 , 300	 , -0.009347993850638715, 
200	 , 1655286	 , 300	 , -0.02142368871613961, 
200	 , 1663254	 , 300	 , -1.3885413141688014E-4, 
200	 , 1661130	 , 300	 , -0.001960406874606784, 
200	 , 1664736	 , 300	 , -0.03363075927972098, 
200	 , 1659120	 , 300	 , -0.009616861156096891, 
250	 , 2082312	 , 300	 , -0.017046615175180455, 
250	 , 2078496	 , 300	 , -0.008736920400358514, 
250	 , 2081058	 , 300	 , -0.011950217886410989, 
250	 , 2077272	 , 300	 , -0.0033076684102897004, 
250	 , 2065230	 , 300	 , -0.010007823290165037, 
250	 , 2083008	 , 300	 , -1.978101672549647E-5, 
250	 , 2069508	 , 300	 , -2.92432805863164E-5, 
250	 , 2074704	 , 300	 , -3.7840764556737217E-4, 
250	 , 2074470	 , 300	 , -0.0011790233563096406, 
250	 , 2074596	 , 300	 , -0.008422937010130272, 
250	 , 2082336	 , 300	 , -0.0011562891649029793, 
250	 , 2077440	 , 300	 , -0.0015007325072098575, 
250	 , 2060904	 , 300	 , -0.055106343322695914, 
250	 , 2047182	 , 300	 , -0.09114825228521965, 
250	 , 2081496	 , 300	 , -0.0020275464509941286, 
250	 , 2063718	 , 300	 , -0.025599340666826335, 
250	 , 2078646	 , 300	 , -0.0017269934938206328, 
250	 , 2078082	 , 300	 , -3.731904817860616E-6, 
250	 , 2070900	 , 300	 , -0.02447082092924255, 
250	 , 2077212	 , 300	 , -1.732832063927795E-4, 
250	 , 2083170	 , 300	 , -7.290491064068559E-4, 
250	 , 2065566	 , 300	 , -0.03689038996684895, 
250	 , 2080776	 , 300	 , -6.201815720225069E-4, 
250	 , 2080836	 , 300	 , -0.002535719116972825, 
250	 , 2076066	 , 300	 , -0.0026423973297840216, 
250	 , 2080296	 , 300	 , -2.1675834682150056E-5, 
250	 , 2055462	 , 300	 , -0.004591865162821251, 
250	 , 2078412	 , 300	 , -0.0012286723934392116, 
250	 , 2077278	 , 300	 , -8.887295775754886E-4, 
250	 , 2077806	 , 300	 , -4.681063134136185E-4, 
250	 , 2073252	 , 300	 , -0.0010586635049629207, 
250	 , 2078520	 , 300	 , -0.008554832285834138, 
250	 , 2080206	 , 300	 , -0.022795071509484306, 
250	 , 2076708	 , 300	 , -5.492308060244291E-4, 
250	 , 2066826	 , 300	 , -2.757170574996876E-4, 
250	 , 2080956	 , 300	 , -0.019348817085103394, 
250	 , 2074680	 , 300	 , -0.026682993617713542, 
250	 , 2054154	 , 300	 , -0.004506001527171053, 
250	 , 2075382	 , 300	 , -0.00805811397942185, 
250	 , 2072148	 , 300	 , -0.14289498774636136, 
300	 , 2496048	 , 300	 , -0.003151553073249085, 
300	 , 2489106	 , 300	 , -0.0014912145470692474, 
300	 , 2490588	 , 300	 , -0.026070007038370858, 
300	 , 2497470	 , 300	 , -0.10057379093471722, 
300	 , 2490450	 , 300	 , -0.011574733786641912, 
300	 , 2486610	 , 300	 , -0.004040213920846296, 
300	 , 2491272	 , 300	 , -5.632130518784342E-4, 
300	 , 2497404	 , 300	 , -0.010201597514187127, 
300	 , 2495658	 , 300	 , -0.009865151547286352, 
300	 , 2480322	 , 300	 , -8.639432071475468E-4, 
300	 , 2495100	 , 300	 , -3.576302628396458E-4, 
300	 , 2483322	 , 300	 , -0.00165751486442314, 
300	 , 2493210	 , 300	 , -0.0013184294279347411, 
300	 , 2493954	 , 300	 , -1.5537417983838903E-5, 
300	 , 2496108	 , 300	 , -1.5192311087484155E-4, 
300	 , 2488704	 , 300	 , -0.011646404598722845, 
300	 , 2499174	 , 300	 , -8.465823715547552E-4, 
300	 , 2485074	 , 300	 , -0.006608850048059896, 
300	 , 2478690	 , 300	 , -0.0017439610221226319, 
300	 , 2501172	 , 300	 , -0.005702061778060025, 
300	 , 2492148	 , 300	 , -5.435049614261243E-4, 
300	 , 2473758	 , 300	 , -0.005286335590223757, 
300	 , 2472498	 , 300	 , -0.01690441685067954, 
300	 , 2493492	 , 300	 , -0.0013735859115791456, 
300	 , 2466918	 , 300	 , -0.13446469183322562, 
300	 , 2488848	 , 300	 , -0.05743593769301367, 
300	 , 2490630	 , 300	 , -1.1788753393033944E-4, 
300	 , 2481606	 , 300	 , -0.004147519861249377, 
300	 , 2480214	 , 300	 , -2.757170574996876E-4, 
300	 , 2499144	 , 300	 , -4.1452057930330594E-4, 
300	 , 2493792	 , 300	 , -0.0014590060751386402, 
300	 , 2474520	 , 300	 , -6.780744215224201E-4, 
300	 , 2488830	 , 300	 , -6.0841573068383846E-5, 
300	 , 2467260	 , 300	 , -0.0068184526970177, 
300	 , 2491146	 , 300	 , -5.533101770371291E-4, 
300	 , 2494866	 , 300	 , -0.01047462811655899, 
300	 , 2500398	 , 300	 , -0.004505984932731529, 
300	 , 2490612	 , 300	 , -0.0238191376428563, 
300	 , 2474646	 , 300	 , -0.0025146342602620987, 
300	 , 2498484	 , 300	 , -0.0029891278436350874, 
350	 , 2899146	 , 300	 , -0.0011646579124212392, 
350	 , 2905572	 , 300	 , -0.0020545559040961456, 
350	 , 2900970	 , 300	 , -0.006849630215550498, 
350	 , 2897766	 , 300	 , -0.025934768078472906, 
350	 , 2915094	 , 300	 , -0.004055860569910312, 
350	 , 2909802	 , 300	 , -0.011665147159831362, 
350	 , 2906670	 , 300	 , -0.00182540214426919, 
350	 , 2910558	 , 300	 , -1.417474768551584E-4, 
350	 , 2905056	 , 300	 , -0.0012582440661518847, 
